,s,seed,method,time,F_score,loss,estimation_error,sparsity
342,8,172,foba_gdt,29.664343209005892,0.8571428571428571,0.012322969734668732,0.7397709777359316,6
343,8,172,omp,5.0315656019956805,0.8571428571428571,0.012322968803346157,0.7397666725353809,6
344,8,173,foba_gdt,31.513224586000433,0.9333333333333333,0.01143704541027546,0.7449720842450984,7
345,8,173,omp,4.865819743004977,0.9333333333333333,0.01143704168498516,0.7449735360103633,7
346,8,174,foba_gdt,34.020946346005076,0.8571428571428571,0.012760165147483349,0.7352071018352838,6
347,8,174,omp,4.87904165800137,0.9333333333333333,0.012557094916701317,0.734583381753364,7
348,8,175,foba_gdt,32.28779159899568,0.9333333333333333,0.011060657911002636,0.748818684041995,7
349,8,175,omp,5.398924452994834,0.9333333333333333,0.011060656048357487,0.748841683545794,7
350,8,176,foba_gdt,26.910712920987862,0.9411764705882353,0.011474400758743286,0.7460048068290374,9
351,8,176,omp,5.949106097992626,0.9411764705882353,0.011474395170807838,0.7460063962412155,9
352,8,177,foba_gdt,27.792586388997734,1.0,0.011186191812157631,0.7471554073737496,8
353,8,177,omp,5.033740400991519,0.9333333333333333,0.011360102333128452,0.7486162386687295,7
354,8,178,foba_gdt,33.708106281992514,0.9333333333333333,0.011287027038633823,0.7465078870989694,7
355,8,178,omp,4.075874140995438,0.9333333333333333,0.011287020519375801,0.7465063832716304,7
356,8,179,foba_gdt,28.521283002002747,0.9333333333333333,0.011411018669605255,0.7482566302310273,7
357,8,179,omp,4.8692140510102035,0.9333333333333333,0.011411028914153576,0.7482642541696761,7
358,8,180,foba_gdt,30.275086391993682,0.8571428571428571,0.010777871124446392,0.7518040784102384,6
359,8,180,omp,4.429781598999398,0.8571428571428571,0.010777872987091541,0.7518040895324987,6
360,8,181,foba_gdt,35.96736695599975,0.9333333333333333,0.01194258127361536,0.7422912504412815,7
361,8,181,omp,4.335720375995152,0.875,0.011822724714875221,0.7444563151360654,8
362,8,182,foba_gdt,34.108620856000925,0.75,0.012294111773371696,0.745268376170682,8
363,8,182,omp,4.156859315990005,0.7058823529411765,0.012175662443041801,0.7468278496966254,9
364,8,183,foba_gdt,30.3447567109979,0.9333333333333333,0.011477825231850147,0.7451965079339414,7
365,8,183,omp,8.034132933011279,0.9333333333333333,0.011477823369204998,0.7451974033223162,7
366,8,184,foba_gdt,30.29508752800757,0.8571428571428571,0.011182134971022606,0.7470617278279186,6
367,8,184,omp,5.695386990002589,0.8571428571428571,0.011182134039700031,0.7470609883256458,6
368,8,185,foba_gdt,34.06746049699723,0.9411764705882353,0.012201734818518162,0.7451718468615598,9
369,8,185,omp,4.983966189000057,0.7142857142857143,0.012787488289177418,0.7496848301435416,6
370,8,186,foba_gdt,30.598114526001154,0.9333333333333333,0.011976719833910465,0.7420953355770993,7
371,8,186,omp,5.095306278002681,0.9333333333333333,0.011976717039942741,0.7420952189066915,7
372,8,187,foba_gdt,32.77335459100141,0.8571428571428571,0.012867632322013378,0.7333437611758737,6
373,8,187,omp,5.872123519991874,0.8571428571428571,0.012867630459368229,0.7333439105969795,6
374,8,188,foba_gdt,37.56571794800402,1.0,0.01115522813051939,0.7478577584453359,8
375,8,188,omp,5.910065437987214,1.0,0.011155226267874241,0.7478582766718505,8
376,8,189,foba_gdt,32.61637353399419,0.8571428571428571,0.01292535662651062,0.7378268547648793,6
377,8,189,omp,5.1474258989910595,0.8571428571428571,0.012925355695188046,0.7378244429446589,6
